"married","educ","female","retired","netwealth","age","riskyasset","netinc"
1,0,0,0,171.635391235352,60,16.6799163818359,23.7000007629395
0,0,1,0,0,55,NA,NA
1,0,1,1,280,77,0,13.5
1,1,0,0,1.5,61,0,12
0,0,1,1,154.395874023438,75,0,26.6000003814697
0,0,1,1,524.14453125,82,0,13.5100002288818
1,0,0,1,258,56,0,22.7999992370605
1,0,0,1,315.600006103516,73,0,14.5500001907349
1,0,0,1,410,66,NA,35.5999984741211
0,0,0,0,1393.81909179688,75,0,42.117000579834
1,0,0,1,533.136535644531,78,91.1354751586914,43.4249992370605
0,0,0,1,0,69,NA,10.3999996185303
1,0,0,1,1,73,NA,7.37099981307983
1,0,0,0,387,59,0,28.9500007629395
1,1,0,0,181,55,0,30
1,1,1,1,720,69,50,31.5
0,0,1,0,456.899993896484,56,0,14.5
0,0,1,1,120.5,80,NA,13.5500001907349
1,0,0,0,83,57,NA,26.2000007629395
1,0,0,1,102.314880371094,60,0,36.2789993286133
0,0,1,1,3,80,0,6.5
1,0,0,1,223.589279174805,65,0,21.3999996185303
1,0,1,0,130,68,NA,4.19999980926514
1,0,0,1,122.515602111816,80,0,19.2000007629395
1,0,0,1,502,80,0,21.3999996185303
1,0,0,0,151.100006103516,59,0,13.6000003814697
0,0,1,1,140.975250244141,86,0,17.0499992370605
1,1,1,0,46.5190353393555,57,0,20
0,0,1,1,161,72,0,14.8400001525879
0,0,0,1,274.257537841797,74,0,15.9799995422363
0,0,0,0,21,58,NA,21.2000007629395
1,0,1,1,309,68,0,22.6499996185303
0,0,0,1,1.29999995231628,77,0,10.3680000305176
0,0,1,1,167.647842407227,82,41.7161903381348,17.7999992370605
1,0,0,0,-2,60,NA,6.82999992370605
0,0,0,1,53.5,78,0,12.4499998092651
1,0,0,0,257.5,56,0,38.5999984741211
1,0,0,1,489.915374755859,68,0,41.6100006103516
1,0,1,0,266,70,0,10.1000003814697
1,0,0,1,228.709121704102,71,0,21.3400001525879
1,0,0,1,27.8999996185303,71,0,13.9849996566772
0,0,0,1,5.55811595916748,83,0,7.80000019073486
1,0,0,1,442,73,0,28.2549991607666
1,0,0,1,9.45437622070312,80,0,11.039999961853
0,0,1,1,1,90,NA,12.4799995422363
0,0,1,1,107.910820007324,82,0,21.6299991607666
0,0,1,1,25,84,NA,12.3599996566772
1,1,1,0,26122.22265625,63,0,212.899993896484
1,0,0,1,22,64,0,17.7000007629395
0,0,1,1,1.20000004768372,87,0,19.3999996185303
0,0,0,1,23.5,76,0,15.2749996185303
1,0,1,0,2.80889177322388,64,0,0
1,1,0,1,741.5,80,0,69
1,0,0,1,285.790649414062,65,0,30.3500003814697
0,0,0,1,16,73,0,9.9060001373291
1,0,1,0,191.937744140625,63,0,6
1,0,0,1,211.699996948242,61,0,23.8999996185303
0,0,1,1,158.850006103516,88,0,19.7670001983643
0,0,1,1,304.443023681641,80,0,13.1999998092651
1,0,1,1,268.623229980469,78,0,16.6499996185303
0,0,0,0,91.3645477294922,61,0,14.1999998092651
1,0,0,1,121.599998474121,75,0,9.5
0,0,1,1,446,82,90.9090957641602,33.9000015258789
0,0,1,0,395.5,61,14.5161285400391,2.90000009536743
0,0,1,1,522.044067382812,79,0,37.8499984741211
1,0,0,1,872.256103515625,72,0,30.5499992370605
0,0,1,1,402.781433105469,89,0,15.1000003814697
0,0,1,1,605,84,0,14.4370002746582
0,0,0,1,223,75,0,25.6679992675781
1,0,0,1,561.580627441406,63,0,58.3499984741211
1,1,0,0,780,63,0,44
1,0,1,1,0,65,NA,13.9099998474121
1,0,0,0,178.182754516602,60,0,28
0,0,1,1,177,83,0,26.7999992370605
0,0,0,1,378.036712646484,67,0,9.26399993896484
1,0,0,1,0,60,NA,22.7999992370605
1,0,1,0,141.521209716797,58,0,-2.59999990463257
1,0,0,1,301,81,NA,25.5
0,0,0,1,-1,78,NA,6.30499982833862
1,0,0,1,0.691516757011414,88,0,14.3000001907349
0,0,1,1,17,67,0,5.98000001907349
1,1,0,1,300.5,61,0,32.5
0,0,1,1,8.53982353210449,85,0,30.8899993896484
0,0,1,1,11.9008111953735,56,0,16.8999996185303
1,0,0,1,315.587158203125,85,0,15.2600002288818
0,0,0,0,0,59,NA,12.6000003814697
1,0,1,0,166.540145874023,57,0,3.59999990463257
1,1,0,1,260.275024414062,77,56.598876953125,28.6000003814697
0,0,1,1,214.279800415039,56,0,13.2709999084473
0,0,0,1,191.25,61,0,13.1280002593994
0,0,1,0,0.896583437919617,57,0,17.1000003814697
1,0,0,1,5445,65,61.1111106872559,174.899993896484
1,0,0,0,311,58,NA,13.8000001907349
1,0,1,1,211.701095581055,72,0,18.3999996185303
1,1,1,1,252,63,NA,26.6000003814697
1,0,0,1,87.3382186889648,71,0,17.7600002288818
0,1,1,0,83.8499984741211,61,10.7692308425903,22.0659999847412
0,0,1,0,153.546997070312,72,0,24.6000003814697
1,0,0,1,148.100006103516,64,0,15.3500003814697
1,0,0,1,309.613891601562,75,0,17.7000007629395
0,0,1,1,121,77,NA,21.7000007629395
1,0,1,1,114.089790344238,71,0,19.2000007629395
0,0,1,1,253.623016357422,66,0,32.2249984741211
1,0,1,1,1803.52355957031,63,0,48.7999992370605
1,0,1,0,518.061096191406,55,0,37.2000007629395
1,0,1,0,6,75,0,3.59999990463257
0,0,1,1,39.6552047729492,62,0,9.0600004196167
1,0,0,1,554.5,79,0,33.2999992370605
1,0,0,1,89.5,82,85.7142868041992,19.0100002288818
0,0,1,1,53.2347106933594,87,0,10
0,0,1,1,372.279388427734,90,83.4736099243164,25.7999992370605
1,0,0,0,303,57,0,21.5
0,0,1,1,600,83,NA,22.8999996185303
1,0,0,0,0,62,NA,24
1,0,0,1,356.297821044922,62,0,40.2400016784668
1,0,0,1,112.834693908691,77,0,25.2000007629395
1,0,0,0,876.099975585938,75,0,65.3000030517578
1,0,0,1,174,70,0,17.8999996185303
1,1,1,0,275.925567626953,62,91.1146011352539,29.7999992370605
1,0,0,1,125.961845397949,58,0,21.2000007629395
0,0,1,1,160,75,NA,13.8000001907349
1,0,0,0,13.9592971801758,62,0,21.5
1,0,0,1,3.15264892578125,85,0,15.6000003814697
1,0,0,1,173,66,0,23.8500003814697
1,0,0,1,303.679840087891,55,0,26.8600006103516
0,1,0,0,7.80570650100708,56,0,11.6000003814697
1,0,0,1,563,80,15.625,45.2799987792969
1,0,0,1,184.481811523438,89,0,16.5
1,0,1,0,2.2512104511261,60,0,0
0,0,1,0,355.5,57,0,28.1000003814697
1,0,0,1,167.096252441406,77,0,19.6499996185303
0,0,1,1,751.985229492188,87,0,52
0,0,0,1,199,76,86.9565200805664,21.6000003814697
1,0,0,1,213,76,0,20.4599990844727
0,0,0,1,658.302490234375,77,0,50.7999992370605
1,0,0,1,56.2895622253418,83,0,18.9400005340576
1,0,0,1,255,71,0,22.2000007629395
1,0,0,0,290.399993896484,62,0,24.3999996185303
0,0,1,1,87.0999984741211,85,0,18
1,0,0,1,3.5,77,0,14.3000001907349
1,0,0,0,267,66,0,19.3999996185303
1,0,0,1,2.70000004768372,69,0,14.3999996185303
1,0,0,1,931.5,68,0,23
0,0,1,1,467.716278076172,68,0,38.7000007629395
1,1,0,1,38,71,0,17.5499992370605
0,0,0,1,115.199996948242,86,0,15.1999998092651
1,0,1,0,199.941207885742,56,0,22.3999996185303
0,1,1,1,390,81,0,25
0,0,0,0,100.5,64,0,17.8999996185303
0,0,1,1,383,62,0,25.9500007629395
0,0,0,1,160.050003051758,71,NA,15
0,0,0,1,147,86,0,16.5
0,0,0,1,121.009552001953,84,0,17.3649997711182
1,0,0,0,1367,62,0,49.5
0,0,0,1,408.382965087891,67,0,34.2999992370605
0,1,1,0,363.640686035156,56,0,31
1,0,1,1,570,75,0,13.1800003051758
0,0,1,1,17.5295352935791,70,0,10.8000001907349
0,0,1,1,5.56768608093262,87,0,7.19999980926514
1,0,1,1,142.862503051758,71,0,25.6499996185303
1,0,1,1,140.600006103516,75,NA,17.0100002288818
1,1,1,1,405,60,0,34.0999984741211
1,0,1,1,255.830276489258,61,0,27.7999992370605
1,0,0,1,685.799987792969,76,0,25.3700008392334
1,0,1,0,473,61,0,4.23000001907349
0,0,0,1,143,67,0,16.6100006103516
0,0,0,1,97,89,0,12.0500001907349
0,0,1,1,70.5,93,NA,19.2000007629395
1,0,0,1,205,67,0,19.8799991607666
1,0,1,1,785.946533203125,73,0,46.0769996643066
0,0,0,0,1009,60,52.9100532531738,99.1999969482422
1,0,0,1,152.721740722656,65,0,10.4399995803833
0,0,1,1,18,93,0,17.9599990844727
1,0,0,1,235.699996948242,66,0,23
1,0,0,0,142.5,56,0,37.2000007629395
0,0,0,1,221.926681518555,60,0,24.2000007629395
1,0,0,0,127,55,0,6
0,0,1,1,10,89,0,15.5200004577637
0,0,0,1,11.5,79,0,15.6499996185303
0,0,1,1,130.300003051758,83,0,17.2000007629395
1,0,0,1,421.5,61,7.04225397109985,37.9500007629395
1,1,0,1,306,64,0,46.6500015258789
1,0,0,1,191.5,70,NA,18
0,0,1,1,0,75,NA,6.1100001335144
0,0,1,1,9.60000038146973,65,0,15.4700002670288
0,0,1,0,138,62,0,11.8000001907349
1,1,0,0,5.29179239273071,64,0,12.75
1,0,0,0,80,60,NA,8.19999980926514
1,0,0,0,215.199996948242,72,0,42.0099983215332
1,1,0,1,678.5,83,89.1719741821289,40.0999984741211
0,0,1,1,400.276214599609,85,98.3236999511719,31.8999996185303
0,0,1,0,164.140869140625,71,0,18.3600006103516
0,0,1,0,0.44612118601799,60,0,3.59999990463257
0,0,1,1,0,90,NA,10.2700004577637
1,0,0,1,299.146514892578,83,68.3992538452148,35.7000007629395
1,0,0,1,260.231811523438,64,0,27.8999996185303
1,0,1,0,1.10000002384186,64,0,0
1,0,0,0,48.3816146850586,61,80.2217712402344,21.7999992370605
0,0,0,0,234.131195068359,84,0,55.9000015258789
1,0,0,1,1.54363870620728,71,0,14.3000001907349
1,0,0,1,838,78,0,31.7999992370605
1,0,0,0,58,58,NA,9.19999980926514
0,0,1,1,76.8778839111328,69,0,14.5
1,0,1,0,230.5,61,0,15.5
0,0,1,0,127,56,0,18.7999992370605
1,0,0,1,193.288818359375,70,0,19
0,0,1,1,133,78,0,15.75
0,0,1,1,226,77,0,27.8999996185303
1,0,0,0,224.850006103516,66,0,7.65000009536743
1,0,0,1,144.590057373047,72,0,19.2000007629395
1,0,0,1,154,71,0,19.7999992370605
1,0,0,1,237.865646362305,76,0,21.7000007629395
0,0,1,1,605,80,33.3333358764648,25.2000007629395
0,0,1,1,86,77,0,18.4699993133545
0,0,1,1,123,72,0,10.460000038147
0,0,1,1,4.19999980926514,73,0,19.4400005340576
1,0,1,0,3.03825545310974,56,0,12
1,0,0,0,363.799987792969,58,0,38.4000015258789
1,0,0,1,318,75,0,19.179220199585
0,0,0,1,208.199996948242,79,0,15.1000003814697
0,0,1,1,18.0603275299072,74,0,10.3999996185303
0,0,1,1,20.3999996185303,75,NA,12.8999996185303
0,0,1,0,332.076232910156,55,29.0787658691406,50.4000015258789
1,0,0,0,-6.57644176483154,55,0,16
1,0,0,1,964,62,0,32.2999992370605
0,0,1,1,112.5,78,0,9.42000007629395
0,0,0,1,139,85,0,12.3400001525879
0,0,1,1,136.011245727539,72,0,24.2000007629395
1,0,0,1,295.100006103516,86,0,24
1,0,0,0,-4.80000019073486,58,NA,NA
0,0,1,1,3.70000004768372,61,0,21.6000003814697
0,0,1,0,28.4452438354492,63,0,30
1,0,0,1,651,69,63.1578903198242,40.2000007629395
1,0,1,0,1,57,NA,7.30000019073486
1,0,0,1,204.367385864258,72,0,20.3999996185303
0,0,1,1,39.6089134216309,94,0,15.6999998092651
1,0,1,0,570.858947753906,57,0,15.3999996185303
1,0,0,0,477,57,0,29.7999992370605
0,0,1,1,119.052185058594,81,0,14.1000003814697
1,0,0,0,12.1000003814697,64,NA,6.40000009536743
1,0,0,0,99.5,65,NA,3.59999990463257
0,0,1,0,90.0500030517578,78,NA,3
1,0,0,1,128.39045715332,84,0,13.1400003433228
1,0,1,1,162,71,0,17.9980907440186
0,0,0,1,-6,69,0,16.6399993896484
1,0,0,1,174.957229614258,75,62.7048683166504,21.8700008392334
0,0,1,1,324.195159912109,64,73.036018371582,32.7999992370605
1,0,0,1,18.1684017181396,82,0,13.7399997711182
0,0,1,1,2016.5,75,0,189.126007080078
1,0,0,1,39.5,78,0,20.5699996948242
1,0,0,1,69,74,0,15.0100002288818
0,0,1,1,21,82,0,12.75
0,1,1,1,201,86,0,21.2999992370605
0,1,0,1,216.755630493164,61,49.3273620605469,29.1000003814697
0,0,1,1,123,78,NA,15.1000003814697
0,0,1,1,206.177825927734,70,0,19.9400005340576
1,0,0,1,264.176025390625,65,0,19.2999992370605
1,1,0,0,630,66,0,76.0999984741211
1,0,1,1,93,83,0,11.3000001907349
1,0,0,1,7.77931690216064,65,0,16.8999996185303
1,0,0,1,202.300003051758,78,0,19.3500003814697
0,0,1,1,8,67,40,8.68000030517578
1,0,0,1,0,72,NA,16.8999996185303
1,0,1,0,761,57,24.5901641845703,41.7999992370605
1,0,1,1,348.380004882812,66,43.8135299682617,26.0499992370605
0,1,1,1,294.5,65,87.5739669799805,30.8299999237061
1,0,1,0,410.5,55,0,13.6999998092651
1,1,0,1,838.5,64,41.6666641235352,93.75
1,0,0,1,137.601028442383,76,0,21.6000003814697
0,0,1,1,0,73,NA,22.1000003814697
0,0,1,1,280.940185546875,89,0,18.7999992370605
1,1,0,1,1454.29089355469,89,0,51.4900016784668
1,0,1,1,133,63,0,10.2840003967285
1,0,0,1,291.600006103516,71,0,22.5739994049072
1,0,0,1,516,59,0,25.2000007629395
1,0,0,1,75.8000030517578,62,0,10.2150001525879
1,0,0,1,270.677856445312,63,0,20.0429992675781
1,0,0,1,188.285171508789,55,0,18.7199993133545
1,0,0,1,450.360900878906,69,0,32.7000007629395
0,0,1,1,46,83,0,12.7399997711182
1,0,1,0,284.856323242188,61,74.2912673950195,10.3999996185303
1,0,0,1,2342.794921875,80,0,78.7799987792969
1,0,1,1,210.847747802734,64,0,19.8449993133545
1,0,1,0,851.916015625,56,6.06981420516968,26.7999992370605
1,0,1,0,191,55,0,8.39999961853027
1,0,0,1,216.089370727539,73,0,36.7999992370605
1,0,0,0,153.965774536133,58,0,30.2000007629395
1,1,1,1,577,65,92.5925903320312,23.9799995422363
0,0,0,1,136,79,0,17.8500003814697
1,1,0,0,362.842498779297,57,63.2814331054688,34.7999992370605
0,0,1,1,582,83,0,18.5090007781982
1,1,0,1,237,77,0,37.3499984741211
0,0,1,1,102.80859375,82,0,18.5
0,0,1,1,126.021110534668,71,0,15.9799995422363
0,0,1,1,219.5,78,0,15.75
1,0,0,1,0.100000001490116,86,0,11.0500001907349
1,0,0,1,330.947967529297,74,0,19.6800003051758
1,0,0,0,42,56,NA,17.7999992370605
1,0,0,1,7.10536193847656,65,0,16.8999996185303
0,0,1,1,50,80,NA,7.44000005722046
1,0,1,0,31.8981628417969,56,0,6.59999990463257
1,1,0,1,155.5,79,0,15
0,0,0,1,484,85,0,36.9000015258789
0,0,1,1,83,87,NA,10.1999998092651
0,0,1,1,100.5,87,NA,9.64999961853027
0,0,0,0,7.34687376022339,57,0,22
1,0,0,1,297.7333984375,79,0,15.8000001907349
0,0,1,1,205.567779541016,67,0,11.5900001525879
1,1,1,1,485,66,0,28.3500003814697
1,0,1,1,1799.34448242188,74,0,34.9500007629395
1,0,0,1,305.600006103516,62,0,7.46999979019165
1,1,1,0,553.038635253906,58,51.8890609741211,45.4000015258789
0,0,1,1,260.553375244141,80,0,17.6299991607666
0,0,1,1,6.5,89,0,7.28000020980835
1,0,0,1,102,69,NA,10.1999998092651
0,0,0,1,6.89595937728882,67,0,30.3999996185303
1,0,0,1,186,66,0,19.6200008392334
1,0,0,1,290.096649169922,80,0,33.0400009155273
0,0,1,1,0.300000011920929,72,NA,8.08600044250488
0,0,1,1,100,82,NA,13.25
1,0,0,1,1.06703448295593,70,0,5.19999980926514
0,0,0,1,231.479782104492,66,0,23.5499992370605
0,0,1,1,164.273284912109,74,0,19
1,0,0,1,260.600006103516,66,0,21.7000007629395
0,0,1,1,124,82,0,15.3000001907349
1,1,0,1,737,65,44.510383605957,37.7999992370605
0,1,0,1,2031.95495605469,73,34.4400405883789,85.5
1,0,1,1,156,70,NA,19.1599998474121
0,0,1,1,7,61,0,17.9400005340576
1,0,1,0,308,74,0,7.19999980926514
0,0,1,1,301.16943359375,78,0,25.1949996948242
0,0,1,1,263.100006103516,65,0,19.9950008392334
1,0,0,1,311.935302734375,80,0,30.2000007629395
0,0,1,1,50.2000007629395,63,NA,15.7399997711182
0,0,0,1,188,73,0,23.1000003814697
0,0,1,1,46,67,0,14.3000001907349
1,0,1,1,3.59999990463257,72,0,11.0369997024536
1,0,0,1,191.560577392578,75,0,24.1049995422363
0,0,1,1,64.5925369262695,72,0,15.6000003814697
0,0,0,1,8.80000019073486,82,0,11.7779998779297
0,0,1,1,228.349807739258,73,0,24.3400001525879
1,0,0,1,344,78,0,25.1000003814697
0,0,0,1,157,74,0,20.8799991607666
1,0,0,0,110,59,NA,19.7999992370605
1,1,1,0,132.844146728516,61,0,14.1999998092651
1,0,1,0,519.5,59,0,11.3999996185303
1,0,0,1,156.300003051758,71,0,22.7999992370605
1,0,0,1,520.895446777344,74,72.7093353271484,26.6000003814697
1,0,1,1,299.458923339844,70,0,25.2900009155273
0,0,1,1,180.199996948242,82,NA,13.1999998092651
0,0,0,1,113.800003051758,85,0,14
0,1,1,1,250,69,0,50.4000015258789
0,1,0,1,431.957550048828,61,0,31
1,0,1,1,5.47518396377563,81,0,10.2299995422363
0,0,0,1,188.001007080078,70,0,10.0869998931885
0,0,1,1,87.5988693237305,87,0,17.7999992370605
0,0,1,1,2,95,0,10.0500001907349
1,0,1,0,216.005004882812,55,0,23.7999992370605
0,0,0,1,204.218444824219,77,0,19.75
1,0,0,0,136.995956420898,55,0,24.7999992370605
1,0,0,1,226.998474121094,74,0,29.1000003814697
0,0,1,1,201,80,NA,15.6499996185303
1,0,0,1,555.276733398438,68,0,37.5
0,0,0,1,440,84,0,24.2800006866455
1,0,1,0,181.227325439453,55,0,6
0,0,0,1,190.14143371582,90,0,16.6000003814697
1,0,1,1,264.5,63,0,18.6000003814697
1,0,0,1,182,85,0,12.460000038147
0,0,1,0,732.232421875,70,0,59.0999984741211
1,0,0,1,202.5,63,0,23
0,0,1,0,801.5,77,0,36.2000007629395
1,0,0,1,2.04645967483521,66,0,20.7999992370605
0,0,0,1,1.84810781478882,74,0,9.60000038146973
0,0,1,1,223,73,0,21.7999992370605
1,0,1,0,261.115417480469,74,0,10.8000001907349
0,0,1,1,305.356842041016,62,0,23.25
0,0,1,1,2.90000009536743,81,0,14.039999961853
1,0,0,0,8,59,0,7.19999980926514
0,0,0,1,21.2553386688232,62,0,22.2000007629395
1,0,0,0,254.5,70,0,20.5499992370605
1,0,0,0,194.346481323242,66,0,19.5
1,0,0,1,301.045104980469,78,67.5941848754883,22.7000007629395
0,0,1,1,34,87,0,11.2399997711182
0,0,1,1,101.894195556641,80,0,12
1,0,0,1,167,69,0,27.2199993133545
0,0,1,1,72.0507202148438,68,0,11.2349996566772
1,0,0,1,71,61,0,24.7000007629395
1,1,0,1,421.5,80,0,51
1,0,0,1,666.064270019531,73,0,49.7999992370605
0,0,1,1,25.1000003814697,82,0,12.0299997329712
1,1,0,1,933,63,8.21917819976807,55.0999984741211
1,0,1,1,214.5,72,0,19.2900009155273
0,0,1,1,276,62,61.1111106872559,27.2900009155273
1,0,0,0,61.5999984741211,56,0,9.39999961853027
1,0,1,1,279.299987792969,68,83.9454345703125,6.30000019073486
0,0,1,1,89.4929885864258,78,0,12.0240001678467
0,0,1,1,1,65,NA,10.6800003051758
1,0,1,1,304,75,0,17.3299999237061
1,0,1,0,1110,60,0,18
0,0,0,0,0,62,NA,2.40000009536743
1,0,1,0,80.5,56,NA,3.59999990463257
0,0,0,1,0.200000002980232,84,NA,8.86999988555908
0,0,1,1,244.5,64,0,12.9680004119873
0,0,1,1,40,76,0,21.6000003814697
1,1,0,1,319,69,0,32.5999984741211
0,0,1,1,130,85,NA,11.3999996185303
0,0,0,1,154.549026489258,64,0,26.7999992370605
0,1,1,1,1755.31994628906,66,0,61.5
1,0,0,1,1,70,0,13
1,0,0,1,610,73,0,41.2949981689453
0,1,1,1,515,72,0,26.7000007629395
1,1,0,0,665.428649902344,71,0,53.0999984741211
0,0,1,1,128.019119262695,84,0,14.0299997329712
1,0,1,0,324.133483886719,59,16.955150604248,47.0999984741211
1,0,0,0,271.399993896484,61,0,26.5499992370605
0,0,1,1,192.199996948242,61,0,15.25
1,0,0,1,181,76,NA,29.3999996185303
1,0,0,1,273.744781494141,77,0,27.6100006103516
1,0,0,0,137.5,58,0,24.3925857543945
1,0,0,1,226,76,0,20.9500007629395
1,0,0,1,10,70,0,16.8999996185303
1,0,1,1,270.730133056641,77,0,25.7999992370605
1,0,0,1,-6.5,68,NA,11.6999998092651
1,0,0,1,445.611297607422,71,0,20.2000007629395
1,0,0,1,295,66,0,20.3999996185303
1,0,0,1,398.600006103516,69,0,35
0,0,1,1,152,62,NA,15.2559995651245
1,0,0,1,316,74,0,19.1000003814697
0,0,1,1,542.5,75,0,36.7200012207031
0,0,0,1,224.641998291016,67,0,28.5499992370605
0,0,0,1,81.1454620361328,83,0,16.6000003814697
1,1,0,0,786.333190917969,63,83.3455810546875,48
0,0,1,0,299,59,0,29.2999992370605
1,0,0,1,609.387878417969,64,0,21.55299949646
0,0,0,1,17.1954879760742,85,0,18.3500003814697
0,0,1,1,53.5,95,0,18.6000003814697
1,0,1,1,1092.59252929688,63,46.8817329406738,21.75
0,0,0,1,70,64,NA,9.60000038146973
1,0,0,1,286.148254394531,62,14.4545269012451,27.75
0,0,0,1,94,82,0,20.3999996185303
1,0,0,0,369,56,NA,15.1000003814697
1,0,0,1,360.493316650391,60,0,18.8500003814697
1,0,1,0,329,56,0,18
1,0,0,1,54.2154579162598,72,0,11.0600004196167
1,0,0,0,72,59,0,30.6000003814697
1,0,1,1,40.2000007629395,70,0,7
0,0,0,1,0.5,82,NA,10.3999996185303
1,0,0,1,241.848602294922,69,0,24.4300003051758
0,0,0,1,1.70000004768372,64,0,11.8299999237061
0,0,1,1,13,94,0,25.8999996185303
0,0,1,1,122.119232177734,68,0,17.1399993896484
1,0,0,0,-0.800000011920929,57,NA,13
0,0,0,1,287,73,0,38.75
1,0,1,1,540.911865234375,67,9.07687282562256,23.6900005340576
1,0,0,1,156.098297119141,67,0,23.8600006103516
1,0,0,1,152.5,87,0,9.36999988555908
1,0,0,1,441.439544677734,69,14.5305213928223,42
0,0,1,0,377.083801269531,71,0,26.1000003814697
1,0,1,1,259.667419433594,68,0,22.25
1,1,1,0,181,57,0,7.19999980926514
1,0,0,1,1,61,NA,14.3000001907349
0,1,0,0,191.293685913086,57,0,70
0,0,1,1,164.426864624023,83,0,16.5
1,0,0,1,313.317443847656,67,0,27.6000003814697
1,0,0,1,500,70,39.2156867980957,36.2999992370605
0,0,1,1,480,64,0,44.0900001525879
1,0,0,1,340.799987792969,80,0,24.7000007629395
1,0,1,1,181.575180053711,64,0,17.1499996185303
1,0,0,0,322.556945800781,61,0,19
1,0,0,1,150,68,0,20.8999996185303
0,0,0,1,23,65,NA,28
0,0,0,1,266.913940429688,75,0,26.2999992370605
0,0,1,1,176,78,0,29.2999992370605
0,0,1,1,5,74,NA,23.0200004577637
1,0,0,1,190,56,0,19.5200004577637
1,0,0,0,372.829345703125,63,57.8424797058105,21.4500007629395
1,0,0,1,469,64,0,28.8999996185303
0,0,1,1,201.199996948242,65,0,24
0,0,0,1,222.860794067383,86,0,17.7999992370605
1,0,1,0,510.299987792969,59,91.4512939453125,13
1,0,0,1,91.6999969482422,63,0,16.6000003814697
1,0,1,0,130.300003051758,55,0,8.94999980926514
1,0,0,0,144,59,NA,28.6000003814697
1,0,1,1,91.5,62,0,11.4899997711182
0,0,1,1,351.648956298828,76,0,29.75
0,0,0,1,420.813018798828,59,0,24.2000007629395
1,0,0,0,200.902587890625,57,0,26.6000003814697
1,1,0,1,519.299987792969,70,0,50.5
0,0,1,1,210.100006103516,70,NA,22.75
1,0,0,1,879.700012207031,71,0,44.7400016784668
0,1,1,1,875.301025390625,60,0,36.2999992370605
0,0,0,0,183,60,NA,3.59999990463257
1,0,0,1,675,61,0,45.7999992370605
0,0,1,1,60.5,84,NA,10.1499996185303
1,0,1,0,11.5,55,0,16
1,0,0,1,225,81,0,17.6800003051758
1,0,0,0,690.900024414062,60,0,36.7999992370605
0,0,0,1,145.399993896484,60,0,28.7999992370605
1,0,0,0,124.384857177734,62,0,20.7999992370605
1,0,0,1,284.5,63,0,22.5
1,0,0,1,181,67,NA,15.8000001907349
0,0,1,1,363.997406005859,81,0,19.1000003814697
1,0,1,1,250.5,78,NA,25
1,0,0,1,211,75,0,26.5400009155273
1,0,0,1,310,85,0,13.6999998092651
1,0,0,1,180.536819458008,84,0,14.2799997329712
0,0,1,0,102.489730834961,60,0,13.3000001907349
1,0,0,1,3.06095862388611,55,0,14
1,1,0,0,213.213943481445,56,0,18.6000003814697
0,0,1,1,125.5,76,0,17.8999996185303
0,0,1,1,679.5,77,0,23.3999996185303
1,0,0,1,666,64,61.7728538513184,53.9000015258789
1,0,0,1,236.5,74,0,21.75
1,0,0,1,315.5,69,0,17.7299995422363
1,0,1,0,118,55,0,4.80000019073486
1,0,0,1,291,74,0,19.0310001373291
0,0,1,1,70.3000030517578,90,NA,10.4750003814697
0,0,1,1,3,89,NA,17.7600002288818
0,0,1,0,80.5,59,NA,5.59999990463257
0,0,0,0,286.925323486328,57,0,35.2000007629395
1,1,0,1,298,68,57.1428604125977,38.9000015258789
1,0,0,1,304.5,78,0,12.75
0,0,1,1,202,76,NA,17.7999992370605
1,0,0,0,2,60,NA,12.8000001907349
0,0,1,1,270,69,0,15.8690004348755
1,0,0,1,263,68,0,21.2399997711182
1,0,0,0,405,57,NA,28
0,0,1,1,1,56,NA,8.0600004196167
0,0,1,1,86,81,0,10.4099998474121
0,0,1,1,6,80,0,11.1899995803833
0,0,1,1,301.5,81,0,21.5699996948242
1,0,0,0,45.8387908935547,64,0,10
1,1,1,1,1760,67,5.76744174957275,54.4329986572266
1,0,1,1,3,55,NA,3.47099995613098
0,0,0,1,254.373153686523,77,0,29.7000007629395
1,0,1,0,258.615814208984,65,0,21.6800003051758
0,0,0,1,73,72,0,14.6499996185303
0,0,1,1,1.5,71,0,14.6499996185303
1,0,0,1,5,67,0,13
1,1,0,0,967.803588867188,68,0,58.5499992370605
0,0,1,1,182,76,NA,11.8800001144409
0,1,1,0,592,55,0,36.2999992370605
1,0,1,0,157.613403320312,60,0,4.80000019073486
0,0,0,0,6,55,0,9.19999980926514
0,1,0,0,251,55,40,14.1999998092651
0,0,0,1,30.2999992370605,79,NA,10.1999998092651
1,1,0,0,353.797668457031,62,0,32.5
1,0,0,0,141.5,60,NA,10.3000001907349
1,0,1,1,80,69,NA,10.6599998474121
0,1,1,0,162,63,0,28.2000007629395
0,0,1,1,125,81,0,21.5
0,0,0,0,202,61,0,23.2999992370605
0,0,0,1,151,68,NA,9.5
1,0,1,0,310,57,NA,12
1,0,0,1,325,67,0,37.5044898986816
1,0,0,1,185.224029541016,73,0,16.6499996185303
1,0,1,0,1,67,NA,NA
0,1,0,0,544,67,0,55.2000007629395
0,0,0,1,175.399993896484,87,0,25.2600002288818
1,0,0,1,288.799987792969,68,46.1538467407227,36.1500015258789
0,0,0,1,139.333526611328,79,0,24.2999992370605
1,0,0,0,353,56,0,12.8999996185303
0,0,1,1,197.383972167969,86,0,23.7649993896484
